index,Learning Rate, Epoch,Batch Size,PCA Comp,k-fold,Norm,Loss
385,  0.001, 100, 64, 5, 10, z-score norm  ,0.645075421472937
386,  0.001, 100, 64, 10, 10, min-max norm  ,0.54924578527063
387,  0.001, 100, 64, 10, 10, z-score norm  ,0.9121561668145519
388,  0.001, 100, 64, 50, 10, min-max norm  ,0.5173025732031943
389,  0.001, 100, 64, 50, 10, z-score norm  ,0.9423247559893523
390,  0.001, 100, 64, 100, 10, min-max norm  ,0.5048802129547472
391,  0.001, 100, 64, 100, 10, z-score norm  ,0.9440993788819876
392,  0.001, 100, 128, 5, 10, min-max norm  ,0.49955634427684115
393,  0.001, 100, 128, 5, 10, z-score norm  ,0.6362023070097604
394,  0.001, 100, 128, 10, 10, min-max norm  ,0.5057675244010648
395,  0.001, 100, 128, 10, 10, z-score norm  ,0.9183673469387755
396,  0.001, 100, 128, 50, 10, min-max norm  ,0.5226264418811003
397,  0.001, 100, 128, 50, 10, z-score norm  ,0.9334516415261757
398,  0.001, 100, 128, 100, 10, min-max norm  ,0.5279503105590062
399,  0.001, 100, 128, 100, 10, z-score norm  ,0.9458740017746229
400,  0.001, 100, 256, 5, 10, min-max norm  ,0.5190771960958296
401,  0.001, 100, 256, 5, 10, z-score norm  ,0.6228926353149956
402,  0.001, 100, 256, 10, 10, min-max norm  ,0.5252883762200532
403,  0.001, 100, 256, 10, 10, z-score norm  ,0.8970718722271517
404,  0.001, 100, 256, 50, 10, min-max norm  ,0.5093167701863354
405,  0.001, 100, 256, 50, 10, z-score norm  ,0.9396628216503993
406,  0.001, 100, 256, 100, 10, min-max norm  ,0.5039929015084295
407,  0.001, 100, 256, 100, 10, z-score norm  ,0.9387755102040817
408,  0.001, 100, 500, 5, 10, min-max norm  ,0.543921916592724
409,  0.001, 100, 500, 5, 10, z-score norm  ,0.6654835847382431
410,  0.001, 100, 500, 10, 10, min-max norm  ,0.5119787045252884
411,  0.001, 100, 500, 10, 10, z-score norm  ,0.9006211180124224
412,  0.001, 100, 500, 50, 10, min-max norm  ,0.4968944099378882
413,  0.001, 100, 500, 50, 10, z-score norm  ,0.9210292812777284
414,  0.001, 100, 500, 100, 10, min-max norm  ,0.5226264418811003
415,  0.001, 100, 500, 100, 10, z-score norm  ,0.9325643300798581
416,  0.001, 200, 64, 5, 10, min-max norm  ,0.5270629991126885
417,  0.001, 200, 64, 5, 10, z-score norm  ,0.6725820763087844
418,  0.001, 200, 64, 10, 10, min-max norm  ,0.7657497781721384
419,  0.001, 200, 64, 10, 10, z-score norm  ,0.9112688553682342
420,  0.001, 200, 64, 50, 10, min-max norm  ,0.6299911268855368
421,  0.001, 200, 64, 50, 10, z-score norm  ,0.9370008873114463
422,  0.001, 200, 64, 100, 10, min-max norm  ,0.5421472937000887
423,  0.001, 200, 64, 100, 10, z-score norm  ,0.9511978704525288
424,  0.001, 200, 128, 5, 10, min-max norm  ,0.5093167701863354
425,  0.001, 200, 128, 5, 10, z-score norm  ,0.6486246672582077
426,  0.001, 200, 128, 10, 10, min-max norm  ,0.5874001774622892
427,  0.001, 200, 128, 10, 10, z-score norm  ,0.9139307897071872
428,  0.001, 200, 128, 50, 10, min-max norm  ,0.5039929015084295
429,  0.001, 200, 128, 50, 10, z-score norm  ,0.927240461401952
430,  0.001, 200, 128, 100, 10, min-max norm  ,0.5119787045252884
431,  0.001, 200, 128, 100, 10, z-score norm  ,0.9423247559893523
432,  0.001, 200, 256, 5, 10, min-max norm  ,0.5013309671694764
433,  0.001, 200, 256, 5, 10, z-score norm  ,0.6344276841171251
434,  0.001, 200, 256, 10, 10, min-max norm  ,0.5057675244010648
435,  0.001, 200, 256, 10, 10, z-score norm  ,0.9174800354924578
436,  0.001, 200, 256, 50, 10, min-max norm  ,0.4897959183673469
437,  0.001, 200, 256, 50, 10, z-score norm  ,0.9414374445430346
438,  0.001, 200, 256, 100, 10, min-max norm  ,0.5075421472937001
439,  0.001, 200, 256, 100, 10, z-score norm  ,0.9520851818988465
440,  0.001, 200, 500, 5, 10, min-max norm  ,0.5368234250221828
441,  0.001, 200, 500, 5, 10, z-score norm  ,0.6299911268855368
442,  0.001, 200, 500, 10, 10, min-max norm  ,0.518189884649512
443,  0.001, 200, 500, 10, 10, z-score norm  ,0.904170363797693
444,  0.001, 200, 500, 50, 10, min-max norm  ,0.5164152617568767
445,  0.001, 200, 500, 50, 10, z-score norm  ,0.9325643300798581
446,  0.001, 200, 500, 100, 10, min-max norm  ,0.5164152617568767
447,  0.001, 200, 500, 100, 10, z-score norm  ,0.9449866903283053
448,  0.001, 500, 64, 5, 10, min-max norm  ,0.543921916592724
449,  0.001, 500, 64, 5, 10, z-score norm  ,0.6557231588287489
450,  0.001, 500, 64, 10, 10, min-max norm  ,0.8908606921029282
451,  0.001, 500, 64, 10, 10, z-score norm  ,0.9219165927240461
452,  0.001, 500, 64, 50, 10, min-max norm  ,0.8633540372670807
453,  0.001, 500, 64, 50, 10, z-score norm  ,0.937888198757764
454,  0.001, 500, 64, 100, 10, min-max norm  ,0.5190771960958296
455,  0.001, 500, 64, 100, 10, z-score norm  ,0.9529724933451642
456,  0.001, 500, 128, 5, 10, min-max norm  ,0.541259982253771
457,  0.001, 500, 128, 5, 10, z-score norm  ,0.6273291925465838
458,  0.001, 500, 128, 10, 10, min-max norm  ,0.8731144631765749
459,  0.001, 500, 128, 10, 10, z-score norm  ,0.8979591836734694
460,  0.001, 500, 128, 50, 10, min-max norm  ,0.769299023957409
461,  0.001, 500, 128, 50, 10, z-score norm  ,0.9494232475598935
462,  0.001, 500, 128, 100, 10, min-max norm  ,0.541259982253771
463,  0.001, 500, 128, 100, 10, z-score norm  ,0.9520851818988465
464,  0.001, 500, 256, 5, 10, min-max norm  ,0.5270629991126885
465,  0.001, 500, 256, 5, 10, z-score norm  ,0.6539485359361136
466,  0.001, 500, 256, 10, 10, min-max norm  ,0.7657497781721384
467,  0.001, 500, 256, 10, 10, z-score norm  ,0.929902395740905
468,  0.001, 500, 256, 50, 10, min-max norm  ,0.6131322094055013
469,  0.001, 500, 256, 50, 10, z-score norm  ,0.940550133096717
470,  0.001, 500, 256, 100, 10, min-max norm  ,0.5146406388642414
471,  0.001, 500, 256, 100, 10, z-score norm  ,0.9565217391304348
472,  0.001, 500, 500, 5, 10, min-max norm  ,0.5057675244010648
473,  0.001, 500, 500, 5, 10, z-score norm  ,0.6521739130434783
474,  0.001, 500, 500, 10, 10, min-max norm  ,0.6086956521739131
475,  0.001, 500, 500, 10, 10, z-score norm  ,0.9139307897071872
476,  0.001, 500, 500, 50, 10, min-max norm  ,0.4951197870452529
477,  0.001, 500, 500, 50, 10, z-score norm  ,0.9370008873114463
478,  0.001, 500, 500, 100, 10, min-max norm  ,0.5004436557231589
479,  0.001, 500, 500, 100, 10, z-score norm  ,0.9547471162377995
